SMILES,HADES,QED,DBPP_SCORE,MolSkill
C=1C(C)(C)CON=C(C=O)C=1,0.029024811186057282,0.529942909,0.795263371,19.753002
CCC1=C(N)N=CN=C1N2CCC(CC2C3=NC=CN3CCNCF)C4=CC=C(C(F)=C4)C(F)(F)C,0.24524069994362524,0.248977803,0.271231243,-0.7334574
COC1=CC=C(C=C1OC)C#CC=C(SC2CC=CC=C2)N=N,0.01446549631370885,0.637944322,0.003803232,7.0960927
NC1(C)CN(C(=O)C1)C2=CC=C(C=N2)C#CC=CN=CCF,0.025133387952449338,0.678014311,0.002199198,1.8053666
CN1C=C2C(CCC3=C2C=4C(=O)NCC=4C=5C6=CC(=NC=C6N(C7CCCCC7)C3=5)C8CCCCO8)=N1,0.07498291766925959,0.388363456,0.171277643,10.4860735
C1C=CC(=C1CC=COC=NC#N)C#N,0.06742497807914402,0.301385881,0.001962421,15.372046
CSC=CC=CCC=1C(O[C@@H1]2O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@H1]2O)=NN(C)C=1N(F)CF,0.6308615507451978,0.24378132,0.530988351,19.561567
CC1=NN(C=C1Cl)C=CC=C(NC(CCCCC=CC)C=C(C=C=C)C=O)C=N,0.020835887304775105,0.086470647,0.122634534,13.223866
CNCCCC=C(C1=CC=CC=C1C[NH1]C#C)[NH1]C2=CC=CC=C2,0.07887947322043944,0.373491899,0.002215208,-11.411561
C1C=CC=CC=NN1C=O,0.02960423845922558,0.484531277,0.614592483,8.676756
CCC(NOOCCC1=CC=CC=C1C(=O)C=C=O)C2=NC3=CC=CC=C3C(=O)N2C=CCOC,0.05329721066691003,0.099828632,0.004476786,25.720446
S(=O)(=O)ON1[C@@H1]2CC[C@H1](N(C2)C1=O)C(=O)O[C@@H1]3NCOC3,0.2152291231373178,0.458483937,0.003190073,21.836033
NCCCC(=O)NC1=CC=C(OCN=C=C=CN=C)C=C1,0.04974570075624153,0.563204312,0.007557512,8.650554
N1N2C(CCC2=O)C=CC=CN=C1,0.14738150928880528,0.588352893,0.184455046,12.254989
COCCOC=CC=C(CN=C(N)N=C1N)C1=CON,0.06191496886598782,0.343160206,0.005552105,29.595081
O1C2=CC=C(C=C2)C3=COC1(O)C(O)=C3C=O,0.09077514397079121,0.70908189,0.943030528,20.396406
CC=1C(=NN(C2=CC=C(Cl)C(Cl)=C2)C=1N3C=CC=C3)C=O,0.024182458232940643,0.681973127,0.053144646,8.774702
C1OC2=CC=C=C1C3=CC=CCC[C@@H1](CC2=C3)NC[C@H1](O)C4=CC=C(Cl)N=C4C=CC(=O)O,0.09961531493988074,0.32758807,0.123551204,10.671184
C=CC[C@H1](CO)NCC1=NC(=CC=C1F)C2=CC(=NN2N)C(F)(F)F,0.06738919635741213,0.398840811,0.001788285,7.252441
O[C@@H1](CNCC1CCN(CC1)S(=O)(=O)C2=CC=C(NC(=O)NC3CCCCC3)C=C2)COC4=CC=C(O)C=C4,0.17577525228643553,0.284137203,0.489121475,2.4497504
NC=NC1=CC=CC(Cl)=C1CNN,0.06777272894670817,0.292675954,0.443936853,-2.8440928
C[C@@H1](NC(=O)C1=CC=CN=C1)C(=O)N2CCN(CCCOC=CC=C(C(F)=NC3=N)OC(=N3)C4=CC=CC=C4)CC2,0.0805995060388459,0.33869093,0.639407402,2.5921817
C1C=CC=CC=CS(=N)C=NN1C=2SC=3CCCCCC=3N=2,0.04076212026657283,0.784317199,0.010386719,17.594315
CN1C(=O)CCN2[NH1]C(=NC2C1=O)C3CCCC3,0.041474892393083954,0.670856688,0.04708923,15.456426
C1OC2=CC=C(F)C(=C2)C=CC=C(CF)C(C)=C1,0.06273829193786966,0.727457674,0.01328302,12.225987
C(C1=CC=C2C=C1)N=C2C(N3CCC4N(C)C3C5CCC5)C=CC=C(C=C4)N6C=NC=N6,0.09509913616327852,0.750152037,0.007578049,12.074111
CC=C1C=CC(\C\C\C=C2CNOC=C2S(=O)(=O)N)=C1O,0.07231092684564419,0.733123401,0.003823293,16.21877
CCCN1C(=O)N(CCC)C=2N=C([NH1]C=2C1=O)C=3C=NN(CC=C(C)C)C=3,0.03758451487763314,0.647195111,0.00487568,1.5707501
FC1=CC=C(OCCNCC2CC=CS2)OSC(=O)NC1,0.056107073369396555,0.57602604,0.002112152,20.502472
CC1=C(NC2=CCCCF)C2C1=O,0.02968867738923363,0.671216201,0.686164276,10.906528
N#COC=1C=NN2C=C(C=C2C=1[C@@H1][C@@H1]3CCCNC3)C=CC=CC=CC,0.036447075158301076,0.635945674,0.001428252,14.58623
CC(C)(CC1=CC=C(S1)C(=O)OC=CC=CS(=C)F)COC=O,0.02650163334883578,0.217571664,0.001834198,15.425841
O=C(NCCN1CCCC2C1)N3C=NC=CC4=CSC5=NN=CC=C6C(NCCC6=NN45)C=C3S2,0.21149088929725296,0.562692826,0.317637739,0.760579
COC(N)C1=CN=CN1OC2=CC=CN=C2,0.1814694242959112,0.768371579,0.00532081,9.022749
FC1=CC=CC(Cl)=C1CNC=C(C(=O)NC(C=CS=O)(O)NC2=NC=CS2)C(=O)C3=CC=CC(=O)N3,0.07296935592385531,0.052667487,0.831062487,-2.5433254
CN(C)C=CC=CC=CC=C=O,0.04918105239138168,0.462802878,0.999265965,21.636248
N\C(=C(\C#N)/C1=CC=CC(=C1)N(OCC=CC=C)C#N)\SC2=CC=CC=C2N,0.022757757634032833,0.132454942,0.004450002,6.3735185
C[C@@H1](O)[C@H1]1COC(=O)N1C=COCC=NC(N[C@@H1](C)Cl)=NCl,0.16897666170333683,0.188104407,0.006163238,11.070856
C1CCCCC2C(C)(C)C2COCC(OCCCCCCCC(=O)N[C@H1](C)CO)=C1,0.17694717106039218,0.460112941,0.088538545,1.5950159
C1[C@H1]2CNC(CN2C(=O)C3=CC=CC(=C3)C(F)[C@H1]CF)=NN=C1C(C)(C)F,0.06612217400113196,0.854293146,0.004180458,-0.117509246
CO[C@]1C=C[C@@]2(C[C@@H1]1[C@H1](O)C3=CC=CC=C3)[C@H1]CC=CC=C(O)CO[C@@H1][C@]2CCCC4CC4CN,0.28623532820246833,0.454797887,0.876033039,27.423952
NC1=NC(NCC2=CC=NC=C2)=NC=3S=NNC1=3,0.07184677631160158,0.480586203,0.128477216,12.292444
CC1NN=C2C=C(C3CCCCC3)C(=CN=C12)C(=O)NCCCCNC=C4CCCCC4=NC5=CC(Cl)=CCC5,0.036411742554605636,0.285359503,0.796921933,22.857767
NC1=CC=C(C=C1)S(=O)(=O)NCC=CC=C(OC)S(=O)(=O)N,0.07330023280457164,0.356507004,0.930039475,9.058172
NC1=NC=NC=C1C[C@H1]2CCNC2C3=CC=C(F)C(O)=N3,0.14464814884292604,0.785103364,0.001962184,-11.692919
C[C@H1](NC1=NC=CC(=N1)NC2=NC=C=C(C2)C3=CC=NC=C3)C=NC=CC=C=C,0.02730219844052531,0.428504478,0.016066382,10.175411
COC(=O)[C@@H1]1C[C@H1](OCOCCF)[C@](=O)[C@H1]2[C@@]1(C)CC[C@H1]3C(=O)N[C@@H1](C[C@]23C)C4=COC=C4,0.43094334833581527,0.375045136,0.007187523,19.87967
C[C@@H1](C)[C@@H1](CN(C)S(=O)(=O)S1CC1)N2[C@@H1]([C@H1](C[C@](C)(CC(=O)O)C2=O)C3=CC=CC(Cl)=C3)C4=CC=C(Cl)C=C4,0.6037925910121399,0.201846208,0.807321282,10.252191
COCCCOC1=C(OC)C=CC=2C=C(C(=O)CCCC3=CC=CC=C3)C(=O)NC1=2,0.09129487580513904,0.38010447,0.016913808,8.074793
O=C1NC2C=C1C=CC2N3CCNC4C3C=CC=NC(NCCCC)=C4,0.061814890878454154,0.641614345,0.003624078,-1.3524957
CC1C=NN=C(C=CCSC2=NC=3CCCCC=3N=C2C#N)S1,0.013148474795338216,0.7834059,0.000431187,13.481714
CN1C=NOC(C(C)=CCC1)C2=CC=C3C(OC(C)C)=NN=CC3=C2,0.05155881278655235,0.797457665,0.036800071,1.3681425
OCCCCCC=C=O,0.02036526642614741,0.441420825,0.999500065,18.401154
C1C(C)(CN)CNC(=O)C[C@@H1]2CCC[C@]1C2,0.019530099828894282,0.709565486,0.59147013,20.669575
C=CC=CC(CCN1CCC(CC1)C(=O)C2=CC=C(NS(=O)=O)C=C)=N2,0.04176261243087515,0.422360979,0.001194106,19.000046
OC1=CC(O)=C(C=C1NC2=CCCC=C2)C(=O)N=CC3=CC=CC=C3,0.04256860946774347,0.44825257,0.002279712,2.764327
C1C=C2C=CCCOC=CC=CC2(\C=C\[N+1]C)C1,0.10833190020891208,0.726717545,0.01349853,20.347363
COCCC=CC(=O)C1=CC=CC=C1O,0.060314108934493335,0.455969339,0.22762103,6.236731
CC(C)CCOC(=O)COC=CC=C(CF)C(=O)NC=CC#CC,0.036413922524393724,0.21880564,0.002675288,21.694147
FC=CC=CNNNNCBr,0.11174446886740215,0.174049861,0.88702207,33.02578
COC(=O)CCCNC(=O)C1=CC=C(Cl)C2=C1SC=CC2S(=O)(=O)N,0.1915743064036121,0.552798728,0.033715937,7.2675653
CCCSC1=CC=CCN1N2CCN(CCCOC3=CC=C(N=C3)C4=NC5=CS=CC=C5[NH1]4)CC2,0.13817180416911096,0.289260429,0.254355435,11.567572
CN1CC2N(CC1)C=CC3=C(N4C=NC=C(C24C5=CNPC=C35)C=NN=CCl)C(Cl)=C,0.38671389343235696,0.387571779,0.005700801,24.876345
C1C=C(C=C1N2CN=C(N)N=C2N)C3=CC=CC=C3,0.465286318720376,0.832300493,0.010820622,8.5514965
ClC1=CN=CC(=C1)NCCN(CCCN2C(=O)NCCCC)C2=O,0.04907042173353899,0.738776526,0.001015946,-13.99831
C1=2OC=CC=C(COC\C=C/C(=O)\C1C3=CC=CC=C3)CC=2C(=C)[N+1](=O)[O-1],0.18578435418051778,0.600763686,0.002584897,14.457868
C/C(O)(\C=C\[C@@H1]1CC=CC(=O)O1)[C@@H1](C=O)OP(=O)(O)O,0.17043107448205408,0.266987708,0.056540348,13.713605
BrC1=CC=CC(=C1)C(=O)C=CNCC=C=CC=NNC,0.09546906919503999,0.20129528,0.00123361,10.441234
FC1=CC(F)=CC(=C1)[C@@H1]CNC(CF)C(=O)CCC(=O)NC=CC=CC2C(C=O)N=C(NC2=O)C3=CC=CC=C3,0.048301631359541276,0.245843297,0.111882002,17.434025
CCCCCN(C=SO)COCNC(=S)N=O,0.04152058975511811,0.19651701,0.001839091,21.888979
CN(C)C\C=C(/C=CC=C(Br)C=CBr)\C=CC1=CN1,0.08108715852461515,0.663425487,0.094118676,23.519482
C1C=CC=C(F)C(NC(=O)NC=CC=C(OC=CC2=NC(SC2)C(=O)NCCCN3CCCC3)C=CF)=C1,0.04099640685661183,0.190629874,0.326956823,19.86256
NC=CC=CC=CC(C(=O)C1\CC=CCNC(N)\C=C\2/NC(=O)C3=NC=CC=C23)C=C1,0.08701692430081229,0.276626048,0.060971193,22.21734
C1COC(=O)C=CC=C(N=O)N=C1,0.06070368211453826,0.448901736,0.59463051,7.6669345
COC(CN1C=NC=CC2=CC=C(C=C2N=C(NC=CC=O)C1=N)C(S)O)OC,0.13064016461425412,0.223129747,0.07307504,15.944169
C1N2C=C(C=N2)C1C=NN=CSC=CC=CN,0.04992472370160381,0.372580893,0.001834705,18.523172
C1(=C)C=C(C=C1)S(=O)(=O)N(SC2=CC=CN=C2)C3=C(C)C=CC=C3C(=O)O,0.1031050362542862,0.739165267,0.018127896,7.9815288
COC1=C(\C=C\C2=CC=C(NS(=O)(=O)C)C=C2)C(=CC=C1)C(C)N3C=CC(=O)NC3=O,0.22888107907078972,0.547972473,0.034515688,-0.23228252
C=C([C@@])O,0.04785599924348078,0.403038239,0.999223025,39.56611
C1=2OC3C=CC=NC=C(C(=O)NC=CC(=CC=C1)C4=NOC(=N4)C(CF)F)N3C=2,0.07772147411937615,0.840066235,0.005530913,6.848163
CC1=C(C)C=CC=C1\N=C=CC/N\C2=CC=CC=N2,0.036786954085967584,0.841769426,0.002704914,12.407318
CN[C@@H1](C(CCC=CC=C[C@@H1]1C)CCC=C1)C(=O)NCCCC[C@@H1](CO)[C@@H1](CC(C)C)S(=O)(=O)C2=CC=C(N)C=C2,0.2666432405170961,0.130756958,0.912412538,21.565311
N1C=NC(Cl)=C(C#N)[C@@H1](N[C@@H1](C2CC2)C=NC=CC=CC[C@@H1]CCl)N1,0.024886085471675652,0.188839481,0.00322981,25.463888
ClC=CC=C(CCl)C(=C)C(CC=C)=O,0.03910142618732654,0.295157496,0.819665688,20.701334
C1NC(=O)N(C2=CCN(CC2)C=O)C3=C1C=NC=CC=C(N=C3C4=C)N=C5[NH1]N=CC5=C4,0.0582032178017448,0.687831321,0.016555687,16.876163
CCC1CCCCCC2C(=N)\C(=C/C=3[NH1]C(=CC=3OC)C=C2[NH1])\C=C1,0.05663165130018716,0.761411641,0.021348216,7.2735763
N1C=NOC(C=C1[C@@H1]2O[C@@]CO)(N=[N+1]=[N-1])[C@@H1](O)[C@@H1]2C,0.04309943861004327,0.370447187,0.005739897,18.26337
CC(C)NP=NCC=1N(PC)CC=1N=CN2CCC(C=N2)OC3=CC=C(F)C=C3F,0.17127263565537126,0.344784817,0.008962554,3.6319785
C[C@H1]C1=CC=CC=C1NC2=NC(Cl)=NC3=C2N=CN3[C@@H1]4O[C@H1](CO)[C@@H1](O)[C@H1]4,0.2674335486607143,0.57639273,0.060643622,6.875548
C1C(C)S(=O)(=O)N2CC[C@@H1](C2)N1C=CF,0.028840957229055948,0.664471634,0.046017923,14.1817665
CC(=O)O[C@@H1]1O[C@H1](CCS(C)(=O)N)[C@H1](OC(=O)C)[C@H1](OC(=O)[C@@H1])[C@H1]1OC(=O)C,0.8564313695604721,0.28546984,0.557369832,20.293613
CC=S=O,0.08837511658158545,0.371683147,0.998861333,13.824105
O(C=O)C(C1=C)C=NN(C(=O)C2=C(Cl)C=CC=C2C(F)(F)F)C(C)C=C1,0.08422907154326273,0.74144312,0.00174371,-8.7273655
COC=CC1=C(\C=C\C(=O)NC2=CCN(C=C2)CC3C45CCOCCC(O)(C3)C4C5)C=C1OC,0.09292229435685224,0.423033832,0.017948946,21.280735
CN1CCN(CC1)C(=O)C2=CC=CC(=C2)C=3S4C5=C(N=C(N=C5C=3C)C=C=C=CNN=C4N6)CCOCC6,0.07790149624048312,0.406443227,0.338306466,9.402625
C1=C(C=CCC2(O)CCOCC2C(=O)C3=CC=CC=C3)N=C1,0.11045913124031743,0.849722335,0.001287438,-11.860439
COC1=CC=C(C=N1)C2(C)OC3=CC2C=NCCN=C3,0.04208001670251918,0.826235571,0.008977174,-14.927649
NOC=CC1=C(NC(=O)C=CC2=C=CCCC=C2)C=C1,0.0853806288447761,0.347927045,0.001756251,26.802546
BrC=CC=CC(CC1(ONC=O)NC1=O)=C,0.03910181895974254,0.315956084,0.015941175,23.535381
C1CN(CC)C(=O)OCCCCCNC2=C(Cl)C(=O)CC[C@]21C,0.048400380976554636,0.792768198,0.019611953,8.873006
C[C@@H1]1OCCN([C@@H1]1C)C=NC(=CC(=O)NC)C=CC=NC=C=NC,0.08264864511538009,0.343645888,0.001192719,7.7888675
CC(C)[C@@H1](NC=CC=C(Cl)C(CN1CCC1C=O)=C)[C@@H1]=CC=C(Cl)C(C)=C,0.026484795817299685,0.370268961,0.033677399,20.83608
ClC=CC=C(OC=SCCCOC1=CC=CC=2N(CCC1=2)C(=S)NC(=O)C3=CC=C(Br)C=C3)Cl,0.04518810755958808,0.114978948,0.693250181,15.848422
O=CNC(=O)CC(=O)C1=CC=CN1CC=CC=C(F)C=C=O,0.061390276163656096,0.256407778,0.000519012,19.570007
C1OC=CC=CCNC2=NC=NC=C2CCON=CCCC=C1,0.0461751476351485,0.745774157,0.017530867,12.920332
FC(F)(F)C=CN=C(Cl)N=CNC1=CC(=N[NH1]1)C2CC2,0.09302466405363677,0.508493422,0.001024679,0.9213444
N1COC=C(N=CC1NC=CC=CCl)N2CCOCC2,0.07683090935433717,0.756908045,0.007535331,22.564304
COC=CC=C1C=C1CCCNCC2CC(=O)C3=CC=CC=C23,0.09624780396092461,0.586881099,0.001053053,18.702114
ONO[C@@H1]1[C@@H1]([C@H1]1C=C=O)C=CF,0.038000670506457765,0.476380223,0.614182898,5.1073895
FC(F)SC=CC=CN1C(=O)N2CCSC=C12,0.10292695194775511,0.73637254,0.005764879,13.194863
CS(=O)(=O)C=CN(CC(=O)C1CC=C2C=CC=CC2=C1)C=CC=O,0.033921805881217196,0.527297235,0.00038435,7.1752324
OC1=C(N=C2C=CC(=CN2C1=O)N3CCOCC3)C(=O)NCC=COCF,0.30329589641128524,0.702206943,0.003498903,4.322965
C1[C@@H1]CC[C@@H1](CCC=O)CN1C(=O)C2=CC(C)=C=NC2N3N=CC=N3,0.016087173320226782,0.764994484,0.000465785,-2.2719312
CC(=O)NN1C(CC=2C=3CCCCC=3NC=2NC(=O)C4=CC=CN=C4)=CN=C1SCC(=O)NN,0.05514578610312211,0.14071652,0.61943915,1.827999
CNCNCl,0.06544808313547372,0.369158968,0.998736193,14.979426
OC1(CCCC1)C#CC2=CC=CC(=C2)C3=CC(Cl)=CC=C3C#N,0.04718948648108216,0.783850818,0.00868614,-3.1662364
ClC=CC=CC(NC=COCCN1C=CC=NC=CC=CC=C1)=CC=NC=C,0.05057651450688584,0.245693731,0.111884909,18.575916
CCCNCCNC1=CC=C(C=C1)CCC=O,0.04364217268189915,0.508336917,0.016219406,1.6734928
C1CCS1=O,0.11321166311224254,0.413227923,0.999174835,14.085235
CCN(NC1=CN=CC(=N1)C2=CC=COC(OC)=C2C3=CC)CC=C3,0.057836146393687095,0.891448013,0.023366767,21.038418
OC=1[NH1]C2=CC(Br)=CC3=C2C=1C(=C)C3CN=O,0.030415412352423482,0.831995083,0.037802886,13.452304
CO[N+1]1=CC=CC=C1C(=O)\C=C\C2=CC=CC=C2[N+1](=O)[O-1],0.20915525824662687,0.276097113,0.018224306,12.992133
NS(=O)(=O)C1=CC=CC=C1\N=C/C(=O)NC(N)(OC(F)(F)F)C=COO,0.6859111453456703,0.168482546,0.069462356,17.005203
C12CCCNC1(CNC=O)C=CCCCC2C3=CC=CC=C3,0.06178637805072042,0.662568945,0.002374892,5.736563
COCC=C1N=C[NH1]C1C=CC2=CC=CC(CC=C)[NH1]2,0.06531796823392123,0.726918355,0.002053021,5.737658
CCC=C1C=CN(C)C(=CNC(=O)NC2=CN=C(OC3=NC=NC=4[NH1]C=C(C5=CC=C)C=C5C3=4)C(F)=C2C(=O)C=C1)C,0.1521850057393051,0.404370743,0.760211704,17.423618
C1C=CC=C(OC(=O)N(CC(=O)O)CC2=CC=CC(OCCN=C(OCC)C3=CC=C(C=C3)N4CCOCC4)=C2)C1,0.1401457530238993,0.22596973,0.228887234,24.69703
CC(C)CC1NC=NC2=CC=C(C=C12)C=CC=C(CN3CC=N[C@@H1]3CO)C=C=NC,0.11336118109696255,0.513260443,0.007692382,13.576475
N[C@@H1]1C[C@@H1]CN(C1)C2=CC=NC=C2NC3=NC=CC=CC(=NN3)C4=C(F)C=CC=C4F,0.07120096376169531,0.592679791,0.151340179,-2.3594882
O1C(=O)\C(=C\C=CC=C(OC=C=O)C=C1)\N=C(O)C2=CC=CC=C2,0.08292803633220751,0.403993839,0.001303936,2.4326453
CCN(CC)CCSC=NN=CC1=CC(C)=CC=C1N(CC2=CC=CC=C2)CCP=NP,0.6142850580300637,0.102412123,0.047929651,12.630615
CN(CCOC1CO)CC=CSP2C(=O)C(Cl)C=C2C(=O)NC3=CC=C(Cl)C=C3C1Cl,0.12621479543592634,0.415160049,0.405524957,12.776579
CCCC1=CC=CC(=C12)C=CC(NC(=O)[C@H1]CN=C=O)=NN2C3CCCCCC3,0.037220406759473156,0.447852637,0.002963167,11.728805
N[C@@H1](CC=C1C=NCOC=C1)C(=O)N[C@H1]CSSC[C@H1](NC(=O)SCNC=O)C=O,0.051494392131088196,0.122516698,0.210047516,18.540104
CNC(=O)C(CC=CC)=CN(C)C=NCNC1SC=C(C=C1)S=O,0.02072122815882261,0.18911827,0.005274948,14.345139
CN(C)CC=1CN=1,0.0648083140246116,0.474489418,0.998663284,6.755754
C12NC(=O)C=C(OS=CCC1N2CC3=CC=C(C=C3)C=O)C4=CC=C(F)C=C4,0.027101854130242232,0.359930222,0.004384035,-0.33328116
CN(CC=C(C)N(C)C=CC=C)CN=C\CC=O,0.01845527538036172,0.356404578,0.003024019,23.042828
CC\CCCC[C@H1](NC(=O)[C@H1](C)NC(=O)[C@H1](C)CC(=O)OC(C)(C)NC(=O)C1=CC=CC=C1)\C=C\S(=O)(=O)C,0.38076653836937296,0.158317703,0.816480326,9.158137
C=12C=3C=CCC(=O)C=C([NH1]C=CC=1C=C)C(C)(C)C=3C=C2C=4C=NN(C=4)C(=O)N(C)C,0.04921005485588095,0.789681722,0.039852487,12.292178
C1OC=CC=CN=CC=C1C[C@H1][C@@H1]2CC[C@H1](CC2)NCC3=CC=C4OCCOC4=C3,0.05413514720321657,0.739007807,0.048390928,-10.582426
CC(C)C[C@H1](C)C=O,0.018873679303485942,0.511746895,0.999585575,18.984222
CCCCCCCCCCCPC\C=C\[C@@H1](O)[C@@H1](N)CC\[C@@H1](O)O,0.5826389213010389,0.138124723,0.486610861,25.772987
C[C@](C1[C@H1]=NOC(=N1)NC(F)(F)F)C2=CC(NC(=O)N=NC=C(C=CCl)C#N)=CC(F)=C2F,0.09119124148302495,0.200967788,0.085294085,16.447441
CCCCCNN=CC=O,0.012484264730163995,0.259490216,0.863195673,23.248825
