SMILES,HADES,QED,DBPP_SCORE,MolSkill
NS(=O)(=O)c1cccc(Cl)c1,0.27346770617307004,0.7197867263698906,0.9994074505384836,-1.6727116
O=C(CCC(=O)NCCCc1ccccc1)NCCCO,0.6027729901919037,0.5632778169054344,0.9957200263038174,9.691134
O=C(C=Cc1ccco1)Nc1ccccc1C(=O)O,0.5381310450337227,0.8249805401382327,0.1031053159473391,-0.3484429
OCCCCCCN1CCN(c2cccc(F)c2)CC1,0.5582050513175496,0.7774566983386378,0.2363850247226391,0.10487819
COc1ccc(-c2cc(-c3ccccc3O)n[nH]2)cc1,0.02742678291210902,0.7629056621470198,0.184212134707527,10.87424
OCCCc1ccc(COc2ccccc2)cc1,0.3533782565498617,0.8426025915112894,0.2618353586763049,9.375976
OCCN(CCO)CC(c1ccccc1)c1ccccc1,0.938121061823,0.7804861151803634,0.9995409522502348,13.190327
OCCCC(=NO)c1ccc(-c2ccccc2)cc1,0.1325829465710055,0.4890359713102337,0.6926606037837795,12.452126
O=C(O)COc1ccccc1C(=O)CCc1ccccc1,0.8260355585929373,0.7938807107527929,0.996189324623426,2.9551764
COc1cccc(OCc2ccc(I)cc2)c1,0.11381462558875195,0.7868010549895817,0.9949744122011206,-12.947313
Cc1ccccc1C(=O)Oc1ccc(O)cc1,0.7665913169924923,0.6346310909840138,0.9994864340479124,7.3660407
Cc1cc(NC(=O)c2cccc(Br)c2)no1,0.04152867624829369,0.920159623298533,0.0818316136511158,0.28108418
Cc1cc(-c2ccccc2)cc(=O)o1,0.6842222835732678,0.6848431573054222,0.9983058844955106,5.989495
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,0.6595875241304473,0.8416077318632275,0.9991042740888564,-6.4028916
Cc1cccc(NC(=O)c2ccc(F)c(F)c2)n1,0.11967938742212761,0.8873776133414768,0.0712234492356382,-5.0629215
CCOc1cc(S(=O)(=O)N(CC)CC)ccc1F,0.10876101253255258,0.7997080100651452,0.1236230387919118,-6.9143505
Cc1ccc(NC(=S)N2CCOCC2)cc1,0.19020590900288742,0.7540427775796605,0.2076101435406095,0.01334846
CCOC(=O)N1CCN(c2ccc(Cl)cc2)CC1,0.193036053646278,0.826617051814056,0.8099393726905812,-7.04497
CCCN(C)CCOc1cccc2ccccc12,0.9156556764048764,0.7688650696266085,0.06768971661964,-1.7660929
COc1ccc(C=CC(=O)NCCO)cc1,0.13348794435059183,0.7235343892256666,0.9342062311940732,14.192428
Cn1cccc1C(=O)NCc1ccc(C(=O)NO)cc1,0.07229597245081883,0.5753889190210643,0.548450355445455,-6.8838162
OCCCCCCCCCCCCCCc1ccco1,0.2630865837349436,0.4566858502453164,0.9661060362515804,24.657738
Cc1nc(-c2ccc(CCCCCO)cc2)oc1C,0.08049561872457946,0.8051373414822572,0.0498569812685678,11.502789
CN(C)c1ccc(NS(N)(=O)=O)cc1,0.35726924240600544,0.7644466652183566,0.9990238140280124,1.6835974
CCNC(=O)NCc1ccc(C(C)(C)C)cc1,0.25756269561896084,0.8292824280689771,0.1946515556040631,-0.41166246
O=C(c1ccc(Br)cc1)c1ccc(OCCCCCO)cc1,0.3128477727096838,0.5642806785696226,0.2525054743920534,8.091071
O=C(O)c1cccc(OCc2ccccc2Cl)c1,0.8746276079198045,0.9154070545112792,0.3825259093559264,-5.3625555
Cc1ccc(S(=O)(=O)CCC(=O)O)cc1C,0.6145744740363037,0.869161126479405,0.9970744710019428,8.993796
O=C(NCCCCCCO)c1ccc(Cl)c([N+](=O)[O-])c1,0.1698512629097775,0.4381604173830898,0.0033200202593996,12.744206
O=C(O)c1ccccc1C(=O)Nc1cccc([N+](=O)[O-])c1,0.8764326058940928,0.662582722747545,0.9826087469578506,-2.4332066
CCCOc1cccc2oc(=O)ccc12,0.13756947388000376,0.7211710837410845,0.3277969010474142,3.7271056
Nc1ccc(C(=O)O)cc1C(=O)c1ccccc1,0.9466192614569021,0.6372598581440188,0.9991103133862238,-1.9082732
Cc1ccc(C)c(NC(=O)c2cccc([N+](=O)[O-])c2O)c1,0.19928262175868625,0.6691547377984183,0.8625732677635302,9.78263
COc1ccc(CCNCC(=O)N(C)C)cc1OCCCO,0.7467185995125467,0.6218761703486813,0.0077770737812476,9.235362
COc1cccc2c1-c1c(C(=O)O)cccc1C2=O,0.8294170148010668,0.7630701919035927,0.9985481407552464,14.936553
O=C(CCCCCO)Nc1cccc(C(=O)O)c1,0.7451016244271476,0.6455968151301592,0.7141074950300833,9.082086
CCOc1ccccc1OCCCCCCCO,0.27514795546080417,0.6485220222783237,0.9988622124683308,13.867442
Cc1cc(C)n(Cc2ccccc2Cl)n1,0.062332307931730516,0.7601983528009608,0.0494906784055424,-1.7294273
CCCCCCCCCCOC(=O)CCCCCCCCO,0.3305755108449958,0.2889385927573366,0.9988963986045438,17.805868
Cc1ccc(OCC(=O)NCCC(=O)NO)cc1,0.09016746828155824,0.5044550919028973,0.1334070467308447,-0.5008141
Fc1ccc(Cl)cc1Br,0.03337985820564945,0.5755456403293191,0.9996507853711925,9.391415
COC(=O)CCS(=O)(=O)c1ccc(Cl)c(Cl)c1,0.13601459588527806,0.8002590335705323,0.0741009496743952,12.784579
O=C(O)c1ccccc1C(=O)Nc1ccccc1,0.8684113709765867,0.8676040057750659,0.9996923411813828,-0.7310082
COc1ccc(C=NOc2ccccc2)cc1,0.09553492727109751,0.5932163513626267,0.9826641313154524,7.1143155
COc1ccc2cc(-c3ccccc3)ncc2c1,0.03578487563010939,0.6714768057802983,0.1806344158579775,-4.861489
COc1cc(O)cc(CCc2ccc(OC)c(O)c2)c1,0.13383555380576087,0.8798280262598093,0.999474596732721,11.415842
CC(=O)Oc1cccc(OC(=O)NCCCCCO)c1,0.31734053830127257,0.4525073750114077,0.8229387604162415,6.717093
CCCCC(=O)O,0.024385072125956853,0.5820724024360081,0.9996100085623916,13.799159
OCCCCN1CCN(Cc2ccccc2Br)CC1,0.27418826719894274,0.8127219864970358,0.6071647867121017,1.223059
CCOC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,0.16045683840381447,0.7115458389413654,0.8525605730128095,-7.341351
CN(C)CCc1cccc(-c2ccsc2)c1,0.8279474069663157,0.7779435257708068,0.3276118251810758,5.11292
CC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,0.7342870669619131,0.8164737621593255,0.8490405381521432,-5.9388833
COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,0.08953661167387805,0.7751029818957302,0.9993575373010808,1.4926895
COCCOCCOC,0.01655164269650552,0.4887535185088601,0.9998606373167946,7.4970937
CCCCCCC(=N)N,0.007434368733290163,0.3313700066420438,0.9989107087160206,22.22565
Cc1ccc2oc(=O)n(Cc3ccc(O)cc3)c2c1,0.5804619707667509,0.7655134608576749,0.0784999070913507,-2.9664822
CCCCNC(=O)C(=O)NCc1ccncc1,0.04875413283643485,0.580103054272431,0.6414949032960591,-2.6391587
CSc1ccccc1C(=O)Nc1ccccc1,0.11236315035883901,0.8334449312786004,0.9959659961042304,3.3147616
CC(C)=O,0.016323922723392163,0.3982369618339747,0.9998290248746398,22.883232
Cc1ccccc1CCNCc1ccc(Br)cc1,0.1382178512931185,0.8204619613773998,0.1783880818216343,4.055922
OCCCCNCc1ccc(-c2ccccc2)cc1,0.6953438015414319,0.7445597156127589,0.115227081444549,11.974883
CN1CCN(C(=S)Nc2ccc(Cl)c(Cl)c2)CC1,0.3941838933478497,0.8038119117247188,0.1685866292811024,-5.440104
CC(=O)NCCc1c[nH]c2ccc(OCCCCCO)cc12,0.5988785538329213,0.6227252895237455,0.9917112477245282,4.453587
CN(C)CCC(=O)c1cccc(OCCCCO)c1,0.8961450945981992,0.5476618975201253,0.0027591303176067,11.709598
CNC(=O)c1ccc2c(c1)Cc1ccccc1-2,0.11075867032895359,0.6747358861077156,0.2036731604584366,6.20632
CCCCCNc1ccc(C(=O)O)cn1,0.06749760541203512,0.7044403014646864,0.3780245070311556,-2.9372535
Cc1[nH]c2ccccc2c(=O)c1CCCCCCCO,0.3846495276908529,0.7602953365080747,0.3364109141143378,-11.600432
OCCCN1CCC(COCc2ccc(Cl)cc2)CC1,0.5124361583293902,0.839758274269037,0.1573856629739146,-8.161887
OCCCOCCCN1CCC(Cc2ccccc2)CC1,0.611374928039618,0.7101610531085426,0.7030657603283039,4.1431265
CN(C)CCCc1ccc(O)c(Cl)c1,0.08273225794617263,0.8311943561842677,0.0631669132404864,8.065969
O=C(O)C1CCN(c2ncccn2)CC1,0.22986490332700446,0.7757490522058401,0.9222506253742194,4.433921
CCOc1ccc(CN2CCCN(C)CC2)cc1,0.28616455459734635,0.8123838960073937,0.6316149639777651,-7.645895
O=C(COc1ccc(Cl)cc1Cl)OCCOCCCCO,0.26792667413484805,0.5252983859927761,0.9978497610569224,9.465095
O=c1c2ccccc2c(-c2ccccc2)nn1CCCO,0.6805275043329887,0.7983339695381485,0.0335639871289814,-1.7778467
COc1ccccc1NC(=O)c1cccnc1,0.041303551423251116,0.8767840859051041,0.4679300881523368,-5.1892676
COC(=O)c1ccc(OC(=O)c2ccco2)cc1,0.24222011062288223,0.6136326260179397,0.6365900380403398,-2.8572907
Clc1cnccn1,0.16227705262058562,0.5054176926987127,0.9987664929874444,8.855901
CCCc1cccc(C(=O)OO)c1,0.02065291581511708,0.5729353016293555,0.1551780600056409,10.636574
COc1ccc(C=CC(=O)NCCCO)cc1OC,0.44113358845703843,0.5742864319722469,0.9951984196351976,15.324805
CCC(=O)OCc1ccc(OC)cc1,0.0214155367613965,0.6887701701392165,0.9992902701545034,4.192906
COc1ccc(OCC(=O)NCCCCCCCCO)cc1,0.4486694564676027,0.5822355792691817,0.0674636451300703,9.30952
O=C(NCc1ccccc1)N1CCN(CCO)CC1,0.15319424177595198,0.8318208537286413,0.3835681930033247,-13.750882
O=C(CN1CCN(CCO)CC1)Nc1ccccc1,0.17107057599518596,0.7985995660489126,0.4923979484096933,0.739931
O=C(Nc1ccc([N+](=O)[O-])cc1O)c1ccccc1O,0.5200316762057288,0.4511018656950384,0.8064556779223663,3.486772
Cc1ccc2nc(-c3ccc(O)cc3)[nH]c2c1,0.04895882361577944,0.6662278507297481,0.9948035406032688,4.4384584
O=C(NCCCO)c1ccccc1Oc1ccccc1,0.3397536966794329,0.793893313597964,0.6925375789231718,6.8355203
CC(C)(C)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,0.8100815217126295,0.893261447702293,0.1951500440554476,9.490663
O=C(Nc1ccc(CCCCO)cc1)c1cccc(Cl)c1,0.1350669170129473,0.7949923471198087,0.0118604720662509,7.800607
Cc1[nH]c2ccccc2c(=O)c1-c1ccccc1,0.23471795489484742,0.6875747313655324,0.9744398496067548,-1.2044351
O=C(O)c1ccc(OCCCCCCO)c([N+](=O)[O-])c1,0.6462701544565022,0.4082499991653109,0.2047324972358483,12.549282
O=C(CCCO)Nc1ccc(N2CCCCC2)cc1,0.24393340690846044,0.8563622621531292,0.0449569294949029,10.466542
CN(C)CCC(=O)c1ccc(CCCCO)cc1,0.8036794922038343,0.566605562401305,0.4226684802705275,17.328709
O=C(C=CCCCCCO)NCc1ccccc1,0.3342414832286809,0.5472409929497801,0.7758702076654103,16.695946
COc1ccc(C(=O)CCC(=O)NCCCCCCO)cc1,0.5670159432353274,0.4858112876025431,0.0203197698740536,13.262502
COc1cc(CCCCO)c(OC)cc1CCN,0.5883467077153413,0.6894309983066589,0.6732042899241008,17.442373
O=C(NCCCCCCCCCCO)c1ccc(O)cc1,0.623268965374605,0.5485694103041674,0.7136567121300416,19.05733
CCn1cc(C(=O)Nc2cc(C)ccc2C)cn1,0.05670943798322896,0.9006265994378853,0.0033191610169088,8.73277
O=C(O)CCC(=O)Nc1ccc(CCCCCCCO)cc1,0.8632912407077484,0.5485112536831894,0.9954960621098145,11.901456
Cc1ccc(C(=O)CCC(=O)NCCCO)c(C)c1,0.20750204775659778,0.581706655681548,0.005478178510803,-0.7071943
O=C(CCCCCCCCO)Nc1ccccc1Cl,0.4007156529476175,0.6730627349823747,0.9618797571624652,13.5942545
COc1ccc(-c2cccc(O)c(=O)c2)cc1,0.2102737520803965,0.8582224186205692,0.9973070171575488,9.770783
CN(C)c1ccc(OCCCCCCCCCO)cc1,0.3169557597611782,0.6244213855382077,0.046804213659891,3.9924989
O=S(=O)(O)c1ccc(O)cc1,0.15954256496728297,0.6124372567864462,0.9995644629016224,11.145509
Cc1nc(Cl)sc1C(=O)Nc1ccc(Cl)cc1,0.08811251756334508,0.9063131318570098,0.7674411405883027,-6.056068
CCOc1ccccc1C(=O)Nc1nccs1,0.04001844651069382,0.904752332204262,0.0176029346596106,-2.0862138
OCCCCOc1ccc(-c2ccccc2)cc1,0.31745414867154315,0.7854548919226725,0.7690618029066045,12.13993
OCCCNc1ccnc2cc3ccccc3cc12,0.10338658712849244,0.5534491886520013,0.0103869825715769,1.2704257
COC(=O)C=Cc1cc(OC)ccc1OC,0.0784212832509716,0.5761279360207752,0.9922757989849162,13.451029
CCCCCCC(=O)NC,0.0010143908442088157,0.5830362922015678,0.9995491647204342,11.958583
COc1ccc(CCO)cc1,0.003632006617488247,0.7054848138414032,0.9994077562204272,6.1260896
CCc1nc2ccccc2c(C(=O)O)c1C,0.3593578302066707,0.8375461100715168,0.1874663409068929,10.082906
Cc1ccc(C(=O)NN=Cc2ccncc2)cc1,0.039702277086009624,0.6587777721442907,0.0721845935243429,9.98262
OCCCCCCOc1ccc2c(c1)CCCC2,0.1429120928145929,0.7483596300527828,0.0470256089051887,8.1001005
CN(C(=O)c1ccccc1Cl)C1CCCCC1,0.18952882336731808,0.7841211113982982,0.0785653779950344,8.138341
CN1CCN(C(=O)Nc2ccccc2)CC1,0.6419512742316319,0.7759589578357753,0.9977453234673744,-10.749713
O=C(CCCCCO)NCCc1cccc(Cl)c1,0.11157117154024383,0.7128246054383363,0.007600918143407,14.448102
Cn1c(=O)c(C(=O)NCCCCCO)c(O)c2ccccc21,0.49689553543981413,0.6978316295791112,0.0178374422341824,11.620311
CCCC(C)C,0.002926430647273033,0.4838902980848686,0.9996742318796468,17.772743
O=C(C=Cc1cccc(O)c1)c1cccnc1,0.05539282750889111,0.6450107790988752,0.1899313456776597,1.5883917
O=S(=O)(Cc1ccccc1)NCCCOCCCCO,0.2244633427499027,0.6038643339489043,0.2384034633748278,8.903091
CN(C)CCC(=O)OCCCCCCCCCO,0.3305531835417154,0.4310688234517675,0.9959390822234236,13.175178
CCc1ccc(OCCCCn2ccnc2)cc1,0.09456388404804979,0.698660632794549,0.2197897940744204,4.83831
CCNC(=O)Nc1ccc(-c2cccc(C(=O)O)c2)cn1,0.629154898195124,0.8048063967074438,0.017211369709582,-3.8596935
CC(C=Cc1ccccc1)=CC(=O)O,0.7548859264755193,0.5845885160888784,0.9890081893615664,16.626198
COc1ccc2ncn(-c3ccccc3)c2c1,0.061076523719670636,0.6686284207347574,0.1265465657341572,-6.2776866
OCCCCCCNCc1ccccc1-c1ccccc1,0.7947004454815941,0.681863041248229,0.7516522962726404,10.627519
Cc1cc(Br)ccc1O,0.05908675227807514,0.6608123252102953,0.9986718731340386,12.939624
Cc1ccccc1NC(=O)NCCCl,0.06913039856817903,0.7424834601778357,0.6771458850283085,10.894499
CN(C)CCCNc1ccnc2ccccc12,0.7954853585608127,0.7987553842118578,0.6881111936936118,-1.1098233
O=C(CCCO)Nc1ccc(C(=O)N2CCCCC2)c(Cl)c1,0.32026727591004683,0.8745265303600772,0.0013340730083398,-3.3245537
COc1ccc(C(=O)O)c(Nc2cc(C)cc(C)c2)c1,0.3598430930872568,0.8886686409463235,0.4173589177528202,3.432816
O=C(O)c1ccc(NCc2ccc(Cl)cc2)cn1,0.4191859529079511,0.8889936648174966,0.6830328326778042,-3.1927
O=C(NCCOCCO)c1ccc(O)cc1,0.07453198815659923,0.6012460869429562,0.2563391935683949,0.3322537
COc1cc(C(=O)CCO)ccc1O,0.0496248602958866,0.7038756005869781,0.9926665664285702,10.640427
COc1cccc(CNCCCN(C)C)c1,0.09897990986072203,0.7111746113828885,0.7039216275153322,10.708436
CN1CCN(Cc2ccc(N)cc2)CC1,0.14643647084343864,0.7315698663694885,0.9649864672127136,3.1994267
COc1ccc(-c2cc(C(=O)NCCCO)no2)cc1,0.0687645073984179,0.7802528485591074,0.0009592230252537,11.662942
CN(O)C(=O)c1ccc(OCCCCCCO)cc1,0.7156351987160694,0.4296191439320111,0.0330768672220747,5.4205446
CCCC(=O)c1ccc(O)cc1,0.0471367343125367,0.6961837124639132,0.8458631232486544,15.333781
COc1cc(NC(=S)NCCCCCO)ccc1O,0.13030231504880033,0.3478134074649174,0.7341892695106133,12.913008
O=C(O)CNC(=O)c1c[nH]c2ccccc12,0.5640027856052082,0.7178014213163291,0.637476233660693,0.974156
Oc1cccc2cccc(F)c12,0.048942606032227706,0.6309828204230304,0.996662302102996,16.47514
CN(Cc1ccccc1)C1CCNCC1,0.2540476297673549,0.80834114812009,0.9580904844090272,11.305636
O=C(C=Cc1cccc(O)c1)OCCCCCO,0.21025773755392074,0.4416587357632592,0.5482974998142559,10.418099
O=C(O)CCNCCCc1ccc(OCCCCCO)cc1,0.8727412452286962,0.4869916154111461,0.0320635722078824,11.927104
CN(C)c1ccc(C(=O)OCCCCCCO)cc1,0.3033296852927203,0.5792344406105064,0.8193257197359345,-0.5209794
CCC(=O)Nc1ccc(-c2csc(C)n2)cc1,0.07609116972285904,0.9006478457795349,0.197862603183632,8.570588
O=C(O)c1ccccc1-c1noc(-c2ccccc2F)n1,0.9061259889843976,0.7985696395658853,0.8938680062500012,-3.7055163
O=C(c1cccnc1)c1cc(Br)ccc1O,0.2146181122196677,0.859208082619286,0.9587752500969838,-2.1964672
OCCCCCCNCc1cc2ccccc2[nH]1,0.13390678227748115,0.6272347310439411,0.0144476074725185,1.9865884
COC(=O)c1ccccc1-c1ccc(F)cc1,0.26624680282448915,0.7398924529084792,0.8708974184799462,6.9426303
O=C(NO)c1cc2ccccc2cc1O,0.14320318139711666,0.4873539693329643,0.9985738722219818,6.149196
COCCCCCCCCCl,0.006104287216974922,0.4098527956815076,0.997029139302761,18.710632
Cc1c(O)cccc1O,0.14496441766936669,0.5485235528461614,0.9988481898874384,14.882079
CC(C)NCCCCCl,0.011660825182261424,0.4659803091580156,0.9862132251427532,15.941333
CC(C)(C)C(=O)OCC(=O)c1ccccc1,0.3647319888787959,0.5801936569238194,0.9986289949147168,9.846705
COc1cccc(Cn2cc(CCCCCCCO)nn2)c1,0.08265897605834231,0.6856645825775489,0.00295937056253,0.5928427
OCCCCCNC(=S)Nc1ccc(C(F)(F)F)cc1,0.09944167613754765,0.5578926302659359,0.0272610719490385,14.215852
Cc1ccnc(NC(=O)c2ccccc2C)c1,0.04618547287806507,0.8549771504534416,0.7805883404507364,2.7073703
Oc1ccc(-c2cnn(-c3ccccc3)n2)cc1,0.03837401589663988,0.7450213187066684,0.2394318488171193,-6.849565
COc1ccc(NC(=O)c2ccc(C)nc2)cc1,0.0663089292314867,0.8997576798098338,0.0762245767653796,-3.4214454
OCCCCCc1cn(Cc2ccccc2)c2ccccc12,0.1302363284227503,0.641928403122148,0.1288637888838052,15.25294
OCCCCCOc1ccccc1CCc1ccccc1,0.5465444160708256,0.7048992366651751,0.4707219332154608,13.62339
COC(=O)c1ccsc1NC(=O)c1ccccc1,0.09476342567847801,0.864264551426556,0.8243317858860758,-9.831228
O=C(O)CNC(=O)CCCCCc1ccccc1,0.8672014045673363,0.6923239738986053,0.9988679101172138,15.377372
CC(=O)NCc1ccc(CCCCCCCO)cc1,0.6538165073625299,0.6730590345661496,0.4999246216815762,8.43758
O=C(NCCCCCCCCO)c1ccc(I)cc1,0.07536878998586588,0.5138350918906165,0.9441912078658752,17.619757
Cn1cccc1CNC(=O)Nc1ccc(Cl)cc1,0.17348334435642526,0.8786061072666871,0.6271379542553784,-8.467596
CCCOc1ccc([N+](=O)[O-])c(N)c1,0.03304247157954693,0.45326827572878,0.900318469047023,8.81121
CCCNc1nc(NCCC)c2ccccc2n1,0.16498798713561752,0.8184585420784105,0.2279655092420353,13.089505
O=c1cc(-c2ccccc2)oc2cccc(OCCCO)c12,0.24756190735275269,0.734376939666052,0.4224652923869698,2.6525216
CC=COc1ccc(Oc2ccccc2)cc1,0.1372810095428961,0.7195970853172786,0.9959063344323252,16.139055
O=C(O)CCCC(=O)C=Cc1ccc2ccccc2c1,0.8042757629947218,0.8130100165606576,0.0991469917710966,12.930888
OCCCCCCCCCc1ccc(O)cc1O,0.5595375033790522,0.5904951099291231,0.9994710136410864,22.618298
O=C(COc1ccccc1)NCCCOCCCO,0.27274757137212025,0.6198820718088806,0.0584700760704284,-0.6192981
Cc1ccc(Nc2ccc(C(=O)O)cc2)cc1,0.9056192391953293,0.8440137615594194,0.999525907497668,5.700677
O=C1c2cc(O)ccc2-c2ccc(OCCCO)cc21,0.2156300316167376,0.7141688256499875,0.0955532832683925,9.14637
Cc1nnc(Oc2ccccc2)c2ccccc12,0.25195843169875426,0.6796210921923334,0.2482521952742208,1.9223591
Cc1ccc(CNC(=O)Cn2cccc2)cc1,0.06810220046711705,0.8540909360812197,0.6413145090833822,2.236596
COc1ccc(Nc2c(OC)c(=O)c2=O)cc1,0.0801308771321038,0.799280620461934,0.1376363227192982,-4.395564
CCCCCCCCCCCc1cccc(O)c1,0.16746010078411938,0.5446063606218398,0.9997131219513646,16.343273
CC(C)(C)C(=O)c1ccc(C(=O)O)cc1,0.6004046915343191,0.7565374534579729,0.9990885524182253,-0.6192422
Cc1cccc2oc(-c3ccccc3)cc(=O)c12,0.16676725342559506,0.6434517105063207,0.9977976105656609,8.385352
O=C(COC(=O)Cn1cnc2ccccc21)NCCCO,0.3814845499478475,0.5563428868412343,0.0012719924198441,-8.551993
COc1ccc(OCc2cccc(C(=O)O)c2)cc1,0.6796625820104755,0.8953437769662881,0.2869771462414324,1.8474516
COC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,0.3502851644145588,0.5914471423476538,0.9986583050086134,18.139935
